property_id,overall_score,review_count,score_cleanliness,score_facilities,score_location,score_staff,score_value_for_money,count_exceptional,count_excellent,count_very_good,count_good,count_below_expectation,sample_customer_reviews
32907021,9.5,6312,9.5,9.3,9.7,9.7,9.5,5269,354,126,132,152,"[10.0/10] Elizabeth: ""Their hospitality truly made us feel comfortable and valued."" || [10.0/10] KAUNG WAI YAN: ""The room was tidy and comfortable, with all the essentials."" || [9.2/10] Joe: ""Walkable to many attractions and food choices."" || [10.0/10] Lorna: ""And we were upgraded to an executive room for free."" || [10.0/10] Ellen: ""Rose is an amazing hostess, they can help you with anything."" || [10.0/10] Leandro: ""The food was really good it will suit your taste."" || [10.0/10] Thitiwat: ""They are super friendly and make our time here enjoyable."" || [10.0/10] Abhilash: ""The hotel is well maintained and staff are very friendly."" || [10.0/10] Mary Angelie: ""We'll stay here again in case we get back here in Hanoi."" || [10.0/10] Abhraneel: ""Mr. David has extended wonderful support during my stay."""
46274613,7.7,754,7.4,7.3,8.8,7.7,8.0,244,158,54,68,106,"[8.4/10] Nurazmi: ""The shared bathroom was also kept clean throughout my stay."" || [10.0/10] Nuria: ""We stayed two friends in a doble room, and very clean."" || [10.0/10] Ella: ""Facilities are overall nice and the staff is really friendly"" || [9.6/10] Nadhil: ""In addition, the hotel staff are very friendly and helpful."" || [9.2/10] Albert: ""The hostel is clean and have approachable staff."" || [8.4/10] Roxanne: ""Good ac, hot water and they provided towels and breakfast."" || [9.6/10] nadia: ""All clean ,AC was good and WIFI connection also good."" || [9.2/10] Alex: ""Lots of hot water and good shower facilities."" || [10.0/10] Katherina: ""Rooms and bathrooms are very clean and bed is comfy."" || [10.0/10] Deniselyn: ""The staff are friendly and can communicate well in english."""
3143234,8.5,1196,8.9,8.3,8.6,8.8,8.5,395,250,59,74,35,"[9.6/10] Alexandra: ""This hotel was beyond comfortable and made us feel at home!"" || [10.0/10] Sujeeth: ""The hotel is very good and the break served was delicious"" || [8.8/10] Ẩn danh: ""Hotel room is comfortable, clean and spacious for 2 persons."" || [9.6/10] Công: ""Beautiful room, general colour design and layout."" || [9.2/10] shahrul: ""The room, the service, the staff, the food all is great."" || [10.0/10] Edwin: ""Location is good to get to a number of local attractions."" || [10.0/10] Trang: ""They serve good breakfast with suitable prices."" || [10.0/10] Akash: ""Grandiose hotel is very clean with comfortable big rooms."" || [10.0/10] Yen: ""It was a pleasant stay for me, thank you"" || [8.4/10] Stanley Chia Jun: ""Enjoy my staycation with Grandiose Hotel"""
39632912,8.7,1404,9.0,8.7,8.5,9.3,9.1,551,208,47,42,36,"[10.0/10] taekyoung: ""I am so happy and recommend to visitors in hanoi."" || [8.4/10] Seulah: ""Room condition was very clean and staffs are also very nice"" || [9.6/10] Sang: ""The hotel was great, and staff was friendly"" || [10.0/10] Eugene: ""The bed was also surprisingly comfortable!"" || [10.0/10] Babu: ""Neat rooms, good breakfast spread, friendly staff."" || [9.2/10] Peter: ""Staff at check-in were very friendly and helpful."" || [10.0/10] Lam: ""Truly recommend this affordable hotel with prime location."" || [10.0/10] Akshay: ""Good Hospitalily, Good Staff, Clean rooms etc.."" || [9.2/10] Bonnie: ""It is only 8 months old, so everything is new and fresh."" || [8.4/10] DU WON: ""This hotel roof top restaurant have Marriott hotel view."""
55664055,7.5,613,7.6,7.5,8.0,8.1,8.1,138,70,22,21,66,"[10.0/10] Marc: ""The room itself is big, and it is super quiet day and night."" || [10.0/10] Jiggo: ""The facilities are complete, and the Wi-Fi works well."" || [8.8/10] Iza: ""Had a comfortable and safe stay since I'm a woman."" || [9.6/10] Adam: ""Era Ham Long is out favorite of the Era apartment this far."" || [10.0/10] Marc: ""I was very happy with the location of the Place."" || [9.6/10] Joss: ""It's like a bonus room - with a mini kitchen and fridge."" || [10.0/10] KANE: ""Amazing staff always willing to help if needed"" || [9.2/10] Emilia: ""It’s really good for the price."" || [8.4/10] William: ""Wifi was strong because the router was in my room."" || [9.2/10] Ẩn danh: ""There are fresh sheets and towels."""
37130257,8.5,1658,9.1,8.6,8.4,8.9,8.8,544,285,109,58,31,"[10.0/10] Dang Anh Chuong: ""The best part is the bathroom, ultra clean"" || [8.4/10] JUN FEN: ""Overall a great hotel that matched the price i booked."" || [8.8/10] Anand: ""Good place stay, spacious , clean , friendly staff !"" || [8.8/10] Albert: ""Staff are helpful and overall is fairly clean."" || [10.0/10] Meredith: ""Amazing place to stay in"" || [10.0/10] Akira: ""And it is clean room so wonderful room."" || [10.0/10] Dave: ""Loved the bidet toilet seats!"" || [10.0/10] Ming: ""I feel very comfortable and relaxed, very nice"" || [9.2/10] suppakij: ""Japanese style, neat, clean, good facilities."" || [8.0/10] Damon: ""Clean and good for staying in Hanoi"""
4782362,7.3,682,7.1,6.7,7.8,7.9,7.3,214,98,39,60,133,"[9.2/10] Ilari: ""Polite and helpful staff, clean rooms and great location."" || [8.8/10] Grant: ""Overall a great experience in a budget travellers hotel."" || [8.8/10] Richard: ""If yiu want to view the trains this is a good location."" || [8.4/10] Jerson: ""Its good for mw the room is big and also clean hehe"" || [10.0/10] Connor: ""The room was clean and modern."" || [9.2/10] Sai: ""Great Location Great Bed"" || [7.6/10] Todd: ""A fantastic location"" || [8.4/10] Suyin: ""Staff were very accommodating."" || [10.0/10] dapsy: ""Clean and hygiene"" || [10.0/10] NGOC: ""Outstanding staffs proactive support"""
8825461,8.0,1223,8.1,7.8,7.7,8.7,8.5,434,214,101,100,127,"[10.0/10] Ngoc: ""The room is good, the staff is friendly, I have a good time"" || [10.0/10] Ruth: ""I had a relaxing and peaceful stay in this hotel."" || [9.6/10] saurabh: ""The room was quite big with all the facilities."" || [10.0/10] Signori: ""Hotel so nice and clean, highly recommended for travelers"" || [8.8/10] Isaac: ""Really nice staff, both at reception and room service."" || [8.8/10] Garret: ""Lovely place, amazing staff, comfy beds and great AC."" || [10.0/10] Molida: ""Our room was always clean and well taken care of."" || [10.0/10] Anita: ""The location allowed me to walk to all tourist attractions."" || [9.2/10] Richard: ""This is my 3rd time to spent my day and night at the hotel."" || [9.2/10] Bea Rose: ""Really affordable, clean and extremely spacious!"""
64171595,9.2,1100,9.5,9.1,9.4,9.7,9.4,293,66,8,7,4,"[9.2/10] Amal: ""Staff are nice and welcoming and all speak good English."" || [10.0/10] Victor: ""The room is spacious, very clean and has a modern setting."" || [10.0/10] 지수: ""Thank you to all the staff who were so helpful and kind."" || [10.0/10] Fabian: ""Quiet room, comfortable bed, and great location in Hanoi"" || [10.0/10] Quoc Tuan: ""Staff were friendly and any service were done very fast."" || [10.0/10] kenvin: ""Clean and big hotel room, will come to and stay again"" || [10.0/10] Bala Maga Ganapathi: ""The staffs were extremely helpful and kind."" || [8.8/10] KATHLEEN: ""Service - exceptional! Staff went above and beyond!"" || [10.0/10] Anish: ""Staff were all superb and very helpful when needed"" || [7.6/10] Chea Lu: ""Stayed for 1 night- service was great and room was spacious."""
2334084,8.7,3622,8.7,8.9,8.5,9.0,9.0,1388,489,143,146,129,"[9.6/10] KYUNGHWAN: ""I would absolutely return on my next trip to Nha Trang."" || [9.6/10] U: ""All the workers were nice and the food was always fantastic!"" || [10.0/10] Hannah: ""The staff who work here are also all so so kind."" || [9.6/10] Kyuhwan: ""Endless drinks and foods with a view of Cam Ranh beach!!!"" || [9.6/10] Riccardi: ""All in all, a great resort with amazing staff!"" || [8.0/10] Allen: ""First off let me say the facility was great."" || [9.6/10] Myungae: ""I could enjoy eating and drinking whenever I want."" || [9.6/10] Kyung Joo: ""Swimming pools, washrooms as well as hotel rooms were clean."" || [7.6/10] Hyunseo: ""Nice facility and all inclusive option is pretty convenient."" || [10.0/10] 유내: ""Breakfast, lunch, dinner, and snack bar were all the best."""
49495642,8.8,1171,9.1,8.7,8.8,8.8,8.8,293,72,18,29,29,"[10.0/10] Mark: ""The hotel rooms are clean, airy and modern."" || [7.6/10] nguyen: ""The beach :10 out of 10 , the best of Vietnam I would say."" || [9.2/10] JONGMIN: ""The swimming pool and the resort interior were excellent,"" || [10.0/10] Sue: ""The rooms are spacious and the bed is very comfortable."" || [10.0/10] HUNG: ""The resort facility and beach was phenomenal."" || [10.0/10] Thanh: ""And the large swimming pool was perfect for the kids."" || [10.0/10] Aleksandr: ""Beautiful hotel with a relaxing and friendly atmosphere."" || [10.0/10] Thuan: ""I highly recommend Aquamarine Resort Cam Ranh."" || [10.0/10] Thuan: ""Excellent modern design rooms and facilities."" || [8.8/10] Phương Anh: ""The room is big and comfortable and clean."""
186561,8.3,2496,8.2,7.9,9.2,8.5,8.5,729,335,170,120,134,"[10.0/10] Daniel: ""Great hot water, and awesome pressure in the showers."" || [10.0/10] Christopher: ""I'll always choose this place when I'm in Nha Trang!"" || [10.0/10] David: ""Akways helping, helped me book bus to HCM."" || [9.6/10] Mark: ""Good News : I had a wonderful stay at a great price."" || [10.0/10] Sarah: ""You could see the beautiful ocean from our balcony."" || [10.0/10] weimin: ""The breakfast was very rich and the swimming pool was great!"" || [10.0/10] M: ""Wonderful view of Nha Trang beach from this unit."" || [10.0/10] BACHIR: ""I Shall recommend the Rembrandt Hotel to my Family Members."" || [10.0/10] Richard: ""Directly at the beach with balcony you have a great view."" || [9.2/10] Ed: ""He went above and beyond in his service all with a smile."""
86514477,7.8,232,7.9,7.5,8.8,8.2,7.9,49,24,5,6,19,"[8.8/10] Leai: ""Prime location, close to beach and shops, restaurants, cafe."" || [10.0/10] SUNG KEUN: ""And cleaning service and my room is really new and clean."" || [8.4/10] Hieu: ""Great location and Friendly Staff"" || [8.8/10] Leai: ""Prime location at reasonable room rate."" || [8.8/10] Leai: ""Prime location, reasonable room rate"" || [9.2/10] Dom: ""Overall for the price, I would stay here again."" || [10.0/10] Hồng Quân: ""Cheap price in city center"" || [9.6/10] Tatiana: ""Nice hotel."""
7710666,8.3,4089,8.5,8.5,8.5,8.6,8.6,1477,436,108,146,275,"[9.6/10] MUSTAFA: ""The manager should be proud to have such an excellent staff."" || [10.0/10] Jang: ""Clean, comfortable, great price, good free breakfast."" || [10.0/10] Ying H: ""The bathroom is equipped with a bathtub with a view."" || [10.0/10] Gabriela: ""Room was beautiful, comfortable and well equipped."" || [9.6/10] Kundyz: ""The hospitality of the staff is truly exceptional."" || [9.6/10] Sergei: ""The manager went above and beyond to help us feel welcome."" || [10.0/10] Hamish: ""Room and facilities great with nice rooftop pool and bar."" || [10.0/10] James: ""We are extremely happy to stay here for the next 3 weeks."" || [10.0/10] Maciej: ""We had an amazing stay at this 5-star hotel in Nha Trang."" || [10.0/10] Viktor: ""Bed linen and all bath amenities were changed regularly."""
13486290,8.2,5379,8.2,8.0,9.3,8.2,8.3,2258,781,231,305,513,"[10.0/10] Thu Huyen: ""That’s why I’ve extended my staying for 2 nights more here."" || [9.6/10] LI-HSUAN: ""Convenient location, near the beach and many food choice."" || [9.2/10] Carolyn: ""Short walk to all the famous spa, restauranta and stores."" || [10.0/10] Drake: ""Great location, large room, modern, right on the beach."" || [8.0/10] Trang: ""The room is big enough and the ocean view is breath taking."" || [10.0/10] Chloe: ""The location is fantastic and right by the beach/promonade."" || [10.0/10] Cee: ""One of the best mattress and pillows I ever..great to rest"" || [10.0/10] Justin: ""Thank you for having me and making me feel so comfortable."" || [10.0/10] Hannah: ""Probably one of my favorite hotels I stayed at in Vietnam."" || [10.0/10] Julie: ""Nice room, beautiful view, great location, friendly staff."""
699308,8.2,2781,8.1,7.8,9.0,8.5,8.4,595,291,98,117,133,"[10.0/10] Harry: ""For the price, this budget-friendly place is luxurious."" || [9.6/10] Vladlena: ""Overall, the hotel is absolutely worth its money."" || [10.0/10] Ling: ""They also have a nice view swimming pool on Floor 7."" || [9.6/10] Ola: ""Clean, safe, great friendly staff, great location."" || [8.0/10] Sri: ""Due to hot weather, they also provided a fan along with AC,"" || [10.0/10] Thai: ""Staff is friendly, room is clean, air-conditioner is good."" || [8.8/10] SAJJAD: ""The AC works well, and the room was generally clean."" || [8.4/10] Dang: ""Good price – my small studio was under 350,000 VND"" || [8.4/10] chiat: ""Great location to the beach and in the City Centre"" || [10.0/10] Khulan: ""Housekeeping every morning, everything was clean."""
49696172,7.9,661,8.0,7.7,8.7,8.2,8.3,232,97,44,32,68,"[10.0/10] Buu: ""Overall, everything was great and I had a pleasant stay."" || [10.0/10] Beata: ""Spa - wow - beautiful interior and the massage was amazing."" || [10.0/10] Ngoc Bich: ""My room is in the 9th floor with an extremely nice view."" || [9.2/10] Loan: ""The beach and swimming pools are clean and beautiful."" || [8.8/10] Brian : ""Overall, we would stay at this Hotel again."" || [10.0/10] Steven: ""Appreciated a free upgrade (as had spare rooms??)."" || [9.2/10] Siwarit: ""Breakfast was offered as a-la-carte with plenty of choices."" || [10.0/10] Thitikarn: ""It is an ideal destination for a peaceful getaway."" || [8.4/10] Vương: ""Hotel is very good location, beach front."" || [9.2/10] Pilita: ""The staffs are welcoming and helpful."""
49691945,7.8,1755,7.8,7.7,8.7,7.5,7.7,514,146,46,75,207,"[10.0/10] Eunice: ""Staff speak a very well English and are very helpful."" || [9.6/10] Lionel: ""Modern space with full amenities, just like home."" || [10.0/10] Stellan: ""The thick rubber mattress helps the body have a deep sleep."" || [10.0/10] Elodie: ""This accommodation is truly worth experiencing many times."" || [9.2/10] Corbin: ""All amenities are available, perfect for a relaxing stay."" || [9.2/10] Isabella: ""The room was spotless and had a lovely view of the pool."" || [9.6/10] Arthur: ""Sea-view balcony is breezy and relaxing for coffee time."" || [9.6/10] Ivy: ""Comfortable and clean living space with full furniture."" || [10.0/10] lekha: ""One of the most beautiful  hotel we have ever stayed!!"" || [10.0/10] Dahlia: ""The thick sunshade curtains help sleep be very sound."""
4629184,8.1,1542,8.2,7.8,8.7,8.2,8.2,244,77,30,27,60,"[10.0/10] Sheena: ""I enjoyed it so much - I extended my 1 day into 6 weeks."" || [9.2/10] David: ""The rooftop bar is nice for a nightcap before bed."" || [8.4/10] Jelmer: ""It is clean and not expensive + very social with a nice bar!"" || [10.0/10] Jane: ""Staffs here are very welcoming and breakfast is really good."" || [10.0/10] Ramona: ""Staff is friendly, hostel is clean, food is good."" || [10.0/10] Kiara: ""The bathrooms were clean and was able to get hot water."" || [10.0/10] Trinidad: ""Staff was always very kind and helped with everything."" || [10.0/10] Samuel: ""This was my favorite place to stay in Vietnam so far."" || [10.0/10] Demi: ""Was very clean, and the staff helped us if we had a problem."" || [10.0/10] Mai: ""Cheap, clean, spacious, and in a super central location."""
