property_id,hotel_name,default_name,property_type,accommodation_type,stars,is_luxury,address_line,area_name,area_id,city_name,city_id,country_name,postal_code,latitude,longitude,year_opened,number_of_rooms,number_of_floors,check_in_from,check_out_until,breakfast_charge,airport_transfer_fee,gold_circle_award_year,today_booking,booking_count_last_24h,recommendation_score,main_image_url
31037064,Little Oasis . An Eco Friendly Hotel & Spa,Little Oasis . An Eco Friendly Hotel & Spa,Hotel,Hotel,5.0,True,215 Lê Thánh Tông,Cam Chau,502697,Hoi An,16552,Vietnam,56000,15.88299,108.3507941,2023,132,,14:00,12:00,500000 VND,450000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/31037064/0/8b96184613d8f6fec0bdc53c4267ad0c.png?ce=3&s=1024x768
35133694,Hoi An Delicacy Hotel & Spa,Hoi An Delicacy Hotel & Spa,Hotel,Hotel,4.0,False,116 Hung Vương,Son Phong,57587,Hoi An,16552,Vietnam,560000,15.881267,108.32743,2022,75,7,14:00,12:00,350000 VND,450000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/35133694/0/8e09cd707112cec97d5421560d265a6f.jpg?ce=2&s=1024x768
32187167,Hoi An Legend Charm Boutique Hotel,Hoi An Legend Charm Boutique Hotel,Hotel,Hotel,3.0,False,121 Nguyễn Tri Phương,Cam Nam,519553,Hoi An,16552,Vietnam,560000,15.8723412,108.335693,2022,28,4,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/32187167/-1/b37c6671e992a9a878c8b8e6f0d8513f.jpg?ce=0&s=1024x768
38471593,Soleil by Soluna - A Charming Touch of Hoi An’s Heritage - formerly Hoi An Babylon Riverside,Soleil by Soluna - A Charming Touch of Hoi An’s Heritage - formerly Hoi An Babylon Riverside,Hotel,Hotel,5.0,False,"No. 02, Hoi Muong Bridge, Hoi An, Da Nang, Viet Nam",Cam Chau,502697,Hoi An,16552,Vietnam,51314,15.87731,108.34047,,,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/38471593/0/41e053ae1f3719498455dec135fa6700.jpg?ce=3&s=1024x768
23386076,Nam Hoi Homestay,Nam Hoi Homestay,Hotel,Guesthouse/bed and breakfast,0.0,False,71 Nguyễn Phúc Tần,Minh An,57588,Hoi An,16552,Vietnam,,15.87494945526123,108.3253173828125,,,,14:00,12:00,,,,Booked twice today,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/369801457.jpg?k=02630ea7c7570d046644db49dbe92e43f26616b95d46e963004fb3afffb2ddc5&o=
33907372,Backhome Boutique Old Town Hoi An,Backhome Boutique Old Town Hoi An,Hotel,Hotel,0.0,False,"39-41 Ba Trieu, phuong Cam Pho",Cẩm Phô,57585,Hoi An,16552,Vietnam,,15.882080078125,108.3246078491211,,,,,,,,,,,,https://pix8.agoda.net/hotelImages/33907372/0/773938882119de03841e49af8909b17d.jpg?ce=3&s=1024x768
68290800,Calla Hotel - 4 minute walk to the Ancient Town,Calla Hotel - 4 minute walk to the Ancient Town,Hotel,Hotel,3.0,False,100A Đào Duy Từ,Cẩm Phô,57585,Hoi An,16552,Vietnam,510000,15.876956,108.32139,2016,1,3,14:00,12:00,140000 VND,350000 VND,,,,,https://pix8.agoda.net/hotelImages/68290800/0/d400b5955bdd8e5344588b90c4779a62.jpg?ce=2&s=1024x768
12775419,The Night Market Villa Hoi An,The Night Market Villa Hoi An,Hotel,,0.0,False,"59/22, 18/8 street, Cam Pho, Hoi An, Quang Nam",Cẩm Phô,57585,Hoi An,16552,Vietnam,51309,15.8758453975177,108.321947285856,,9,,14:00,,75000 VND,,,Booked once today,,,https://pix8.agoda.net/hotelImages/12775419/0/6370d003990fa00062564daf891bae33.jpeg?ce=0&s=1024x768
161820,Thanh Binh Central Hotel,Thanh Binh Central Hotel,Hotel,Hotel,3.5,False,98 Ba Trieu Street - Hội An City,Cẩm Phô,57585,Hoi An,16552,Vietnam,,15.880466209247817,108.3262041945668,2010,52,3,14:00,12:00,100000 VND,350000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/161820/-1/9dbc4c51594813984b92a708f2d2f65e.png?ca=10&ce=1&s=1024x768
21727448,Hoi An Memories Resort & Spa,Hoi An Memories Resort & Spa,Hotel,Resort,5.0,True,200 Nguyen Tri Phuong turn in,Cam Nam,519553,Hoi An,16552,Vietnam,51000,15.875346183776855,108.3384780883789,2021,102,2,14:00,12:00,300000 VND,500000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/21727448/-1/695851e81ca4db44c2dd99b6ee85a356.jpg?ce=0&s=1024x768
294023,Loc Phat Hoi An Homestay Villa,Loc Phat Hoi An Homestay Villa,NonHotel,Homestay,5.0,False,"420 Cua Dai Street,",Cam Chau,502697,Hoi An,16552,Vietnam,510000,15.880878,108.34389,2010,10,2,14:00,11:30,100000 VND,300000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/294023/-1/e81f5feb31d55cdb67321661c499fb30.jpg?ce=0&s=1024x768
1186354,Lasenta Boutique Hotel Hoian,Lasenta Boutique Hotel Hoian,Hotel,Hotel,0.0,False,"57 Ly Thuong Kiet, Hoi An Dong Ward, Da Nang City ",Cam Chau,502697,Hoi An,16552,Vietnam,51000,15.8822680340725,108.34063410759,2016,73,7,14:00,12:00,,,2024,Booked 11 times today,,,https://pix8.agoda.net/hotelImages/1186354/-1/02a4f8aa1daaf0148394a3f8f0cef8da.jpg?ce=0&s=1024x768
67270192,Mandala Couple Signature,Mandala Couple Signature,NonHotel,Apartment/Flat,5.0,False,"Apec Mandala Mui Ne,DT 716, duong Xuan Thuy, phuong Mui Ne",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,11.003043174743652,108.34625244140625,2024,3000,25,13:59,11:49,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/67270192/-1/79e13c013b928a2d5b39cfc161002bc5.jpg?ce=0&s=1024x768
253958,Palette Muine Boutique Hotel Near Mui Ne Beach,Palette Muine Boutique Hotel Near Mui Ne Beach,Hotel,Hotel,3.0,False,"25B Nguyen Dinh Chieu Street, Ham Tien Ward",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.942608833312988,108.192138671875,2024,95,9,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/253958/0/0dce4d0f0c3e1caac23a47e42c592889.jpg?ce=3&s=1024x768
33601471,Sea Lion Beach Resort Mui Ne,Sea Lion Beach Resort Mui Ne,Hotel,Resort,4.0,False,10 Nguyễn Đình Chiểu,Mui Ne,502082,Phan Thiet,16264,Vietnam,800200,10.940360069274902,108.19034576416016,2003,287,7,15:00,11:30,,,,,,,https://pix8.agoda.net/hotelImages/33601471/0/7a688cf925736350577995b33ae88c33.jpg?ce=3&s=1024x768
37871271,RUBENS BOUTIQUE HOTEL,RUBENS BOUTIQUE HOTEL,Hotel,Hotel,3.0,False,"D3 -32A Ocean City Urban Area, Phu Thuy Ward, Phan Thiet City, Binh Thuan, Vietnam",Phú Thủy,502081,Phan Thiet,16264,Vietnam,77120,10.93020248413086,108.11961364746094,2023,40,8,14:00,12:00,120000 VND,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/37871271/-1/95afe99dc39499b0afb27618eb7b2066.jpg?ce=0&s=1024x768
36476200,The Anam Mui Ne,The Anam Mui Ne,Hotel,Resort,5.0,True,"18 Nguyen Dinh Chieu,  Quarter 1, Mui Ne Ward, Lam Dong Province",Mui Ne,502082,Phan Thiet,16264,Vietnam,77000,10.9423046112061,108.194702148438,2023,127,5,15:00,12:00,665000 VND,3500000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/36476200/-1/42e229660d003b4be447017ba5b8aaf1.jpg?ce=0&s=1024x768
50121906,1991 Hotel Phan Thiết,1991 Hotel Phan Thiết,Hotel,Hotel,2.0,False,"24 Nguy&#234;n Hồng,Phan Thiết",Phú Thủy,502081,Phan Thiet,16264,Vietnam,800000,10.940341,108.11197,2018,1,4,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/50121906/0/0beec55df43e74a41bccc1db4e175956.jpg?ce=0&s=1024x768
32182588,Vipol Mui Ne Hotel & Spa,Vipol Mui Ne Hotel & Spa,Hotel,Hotel,4.0,False,29A Nguyễn Đình Chiểu,Mui Ne,502082,Phan Thiet,16264,Vietnam,77117,10.942852973937988,108.1927490234375,2025,126,22,14:00,12:00,,,2025,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/32182588/-1/365f8805b07a103c56d3c412f474fadc.jpg?ce=0&s=1024x768
30196571,Radisson Resort Phan Thiet,Radisson Resort Phan Thiet,Hotel,Hotel,4.0,False,"LAC LONG QUAN STREET,TIEN HAO HAMLET, TIEN THANH COMMUNE",Tien Thanh,93611,Phan Thiet,16264,Vietnam,770000,10.844649314880371,108.04185485839844,2022,76,3,15:00,12:00,280000 VND,2400000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/30196571/-1/35f58fe62121e66c422992b9327210d6.jpg?ce=0&s=1024x768
34768604,Movenpick Resort Phan Thiet,Movenpick Resort Phan Thiet,Hotel,Hotel,5.0,False,Hon Gio - Thuan Quy Street Tien Hoa Hamlet Tien Thanh Commune Binh Thuan,Tien Thanh,93611,Phan Thiet,16264,Vietnam,77100,10.85491943359375,108.04617309570312,2022,248,10,15:00,12:00,,,2024,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/34768604/0/94a5dcc0a98c9d528aa7c175f1898d81.jpg?ce=2&s=1024x768
48362,Pandanus Resort,Pandanus Resort,Hotel,Resort,4.5,False,"3 Nguyen Huu Tho, Mui Ne",Mui Ne,502082,Phan Thiet,16264,Vietnam,77118,10.9448786049933,108.300122022629,2004,257,3,15:00,12:00,400000 VND,4000000 VND,,Booked 14 times today,,,https://pix8.agoda.net/hotelImages/48362/0/4fca5f32e2aaf7b3bd46708a3b4ac9b5.jpg?ce=3&s=1024x768
23780986,Centara Mirage Resort Mui Ne,Centara Mirage Resort Mui Ne,Hotel,Resort,5.0,False,Huỳnh Thúc Kháng,Mui Ne,502082,Phan Thiet,16264,Vietnam,77118,10.9461041,108.2682964,2021,984,1,15:00,12:00,350000 VND,4000000 VND,2025,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/23780986/0/cad9f3d9a82f1c7b948ac97d6b30e7c1.jpg?ce=0&s=1024x768
149149,Le' VIVA Resort Mũi Né,Le' VIVA Resort Mũi Né,Hotel,Resort,4.0,False,"32 - Huynh Thuc Khang , Ham Tien Ward",Mui Ne,502082,Phan Thiet,16264,Vietnam,8462,10.950603485107422,108.25440216064453,2019,140,3,14:30,11:30,300000 VND,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/149149/0/d3243c54613061fc582921d2f3c4b90f.png?ce=3&s=1024x768
80170830,Amigo Sol Phan Thiet,Amigo Sol Phan Thiet,Hotel,Resort,4.0,False,"Đường ĐT719, X  T n Th nh, L m Đồng  H m Thuận Nam, B nh Thuận",Ham Thuan Nam,62176,Phan Thiet,16264,Vietnam,70000,10.775014,108.020646,2025,176,3,15:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/80170830/0/fa6e65093d57dd91c366b9efc991d2ee.jpg?ce=3&s=1024x768
66811298,Rainbow Beach Mũi Né - Homestay & Coffee,Rainbow Beach Mũi Né - Homestay & Coffee,NonHotel,Homestay,5.0,False,Huynh Thuc Khang,Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.946770668029785,108.26598358154297,2024,30,3,14:00,12:00,90000 VND,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/66811298/0/0cd0a23c6610c361d0e2e72e32c62c6f.jpg?ce=0&s=1024x768
42071345,Wanderlust Hotel,Wanderlust Hotel,Hotel,Hotel,0.0,False,375 Nguyễn Đình Chiểu,Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.953869819641113,108.24761962890625,,,,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/42071345/0/521dc980aa0c9d9b037ecb7be31426c1.jpeg?ce=0&s=1024x768
50121979,1991 Boutique Hotel Phan Thiết,1991 Boutique Hotel Phan Thiết,Hotel,Hotel,2.0,False,307 V&#245; Văn Kiệt,Phú Thủy,502081,Phan Thiet,16264,Vietnam,800000,10.940728187561035,108.11341094970703,,1,,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/50121979/0/904a91ef7260e8207f6eeeef5ddb5179.jpg?ce=0&s=1024x768
736941,Muong Thanh Holiday Mui Ne Hotel,Muong Thanh Holiday Mui Ne Hotel,Hotel,Hotel,4.0,False,54 Huynh Thuc Khang,Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.949845314025879,108.25825500488281,2014,156,7,14:00,12:00,150000 VND,3000000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/736/736941/736941_15092916450036499573.jpg?ca=5&ce=1&s=1024x768
25401851,iHome Backpacker Resort - The iHome Original,iHome Backpacker Resort - The iHome Original,Hotel,Hostel,0.0,False,"KP 2, Hoa Binh Street, Ham Tien",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.953415870666504,108.24175262451172,,,,14:00,,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/572015390.jpg?k=655f1960a4fdf577ab7b6753ea848b072d7c88ef413183a5528ed919ffe6308b&o=
344574,The Cliff Resort and Residences,The Cliff Resort and Residences,Hotel,Resort,4.0,False,"Zone 5, Phu Hai Ward, Binh Thuan Province,",Mui Ne,502082,Phan Thiet,16264,Vietnam,80000,10.9368059028787,108.181673740764,2012,187,,15:00,12:00,550000 VND,3700000 VND,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/344574/0/97244b178a0566ee316b1fb5846a13ac.jpg?ce=2&s=1024x768
10137027,Yurii Hotel,Yurii Hotel,Hotel,Hotel,2.0,False,107/7- Lê Lợi Street - Hưng Long,Phú Thủy,502081,Phan Thiet,16264,Vietnam,77000,10.920296,108.109304,2019,20,3,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/10137027/-1/a648fac4591d5f20c7ac014694d6ff9d.jpg?ca=9&ce=1&s=1024x768
67116959,The Apec Mandala Ocean View Mui Ne - Condotel  ,The Apec Mandala Ocean View Mui Ne - Condotel  ,NonHotel,Apartment/Flat,5.0,False,"716 Đ. Xuân Thủy, Mũi Né",Mui Ne,502082,Phan Thiet,16264,Vietnam,,11.00290298461914,108.34673309326172,,70,36,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/67116959/0/4f9a558363acca0060b5cdbcd4ab167b.jpg?ce=0&s=1024x768
64060008,Amana Boutique Hotel - Phan Thiet,Amana Boutique Hotel - Phan Thiet,Hotel,Hotel,3.0,False,"Lô D3-4-6-8 đường số 5 Ocean Dunes, Phường Phú Thủy,",Phú Thủy,502081,Phan Thiet,16264,Vietnam,77120,10.929757,108.118805,2025,73,,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/64060008/0/ff5a887d46f9c5c3a35a1632da90b563.png?ce=2&s=1024x768
288404,Khách Sạn Hoàng Long Phan Thiết,Khách Sạn Hoàng Long Phan Thiết,Hotel,Hotel,3.0,False,249 Thu Khoa Huan St.,Phú Thủy,502081,Phan Thiet,16264,Vietnam,,10.9325539411479,108.108580112457,2011,53,9,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/288404/-1/42806e2fbc462b16cbedc8ae95b47ce1.jpg?ce=0&s=1024x768
46727693,Apec Mandala Mui Ne - Resort Hotel Apartment,Apec Mandala Mui Ne - Resort Hotel Apartment,NonHotel,Apartment/Flat,5.0,False,"DT716, Mui Ne, Phan Thiet City, Binh Thuan",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,11.002720832824707,108.34651184082031,2023,500,25,15:00,12:00,400000 VND,2000000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/46727693/-1/7c8075da2d5e44f72066b37a90fcfd6d.jpg?ce=0&s=1024x768
11012,Victoria Phan Thiet Beach Resort and Spa,Victoria Phan Thiet Beach Resort and Spa,Hotel,Resort,4.5,False,"Km 9, Phu Thuy Ward, Lam Dong Province, Viet Nam",Phu Hai,57536,Phan Thiet,16264,Vietnam,                    ,10.936878,108.17626,1997,57,,14:00,12:00,,,2025,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/11012/0/39c76980e24f19377dc690d0395fc4e4.jpg?ce=3&s=1024x768
43419,Saigon Mui Ne Resort,Saigon Mui Ne Resort,Hotel,Resort,4.5,False,"56-97 Nguyen Dinh Chieu Str, Ham Tien Ward",Mui Ne,502082,Phan Thiet,16264,Vietnam,                    ,10.947531588678626,108.20382991436418,1999,91,3,13:30,12:00,370000 VND,260 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/434/43419/43419_14032710470018874167.jpg?ca=2&ce=1&s=1024x768
48004348,The Clay Resort,The Clay Resort,Hotel,Resort,3.0,False,10 Nguyen Dinh Chieu,Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.9399839,108.1900743,2023,64,2,15:00,12:00,,,,Booked 11 times today,,,https://pix8.agoda.net/hotelImages/48004348/0/19cdd7497900520adfdd504be131b986.jpg?ce=0&s=1024x768
9757906,Sunday Lotus Garden Resort By The Sea Mui Ne,Sunday Lotus Garden Resort By The Sea Mui Ne,Hotel,Hotel,3.0,False,200 Nguyễn Đình Chiểu,Mui Ne,502082,Phan Thiet,16264,Vietnam,77117,10.954500198364258,108.2425537109375,2019,49,3,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/9757906/0/668dedc85eebe80f90eabcc9d8cd643e.jpg?ce=3&s=1024x768
75223,HOANG NGOC BEACH RESORT,HOANG NGOC BEACH RESORT,Hotel,Resort,4.0,False,152 Nguyen Dinh Chieu ,Mui Ne,502082,Phan Thiet,16264,Vietnam,80000,10.954679,108.237335,2008,150,5,14:00,12:00,310000 VND,,2024,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/75223/-1/f1480ed73c20e76391950adccfb914e5.jpg?ca=17&ce=1&s=1024x768
90319389,Mandala Cham Bay Resort 5 Star Mũi Né,Mandala Cham Bay Resort 5 Star Mũi Né,Hotel,Hotel,5.0,False,"Đ. Xuân Thủy, Mũi Né",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.999739,108.34722,2026,1000,28,15:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/90319389/0/e3d953db46cc39d755046798f2a608dc.jpg?ce=3&s=1024x768
43433,Blue Ocean Resort,Blue Ocean Resort,Hotel,Resort,4.5,False,"54 Nguyen Dinh Chieu, Mui Ne Ward, Lam Dong Province",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.947449684143066,108.20243835449219,2000,84,2,14:00,12:00,,3000000 VND,,,,,https://pix8.agoda.net/hotelImages/43433/-1/68085c26a962a1034606d5d88e221e5a.jpg?ca=7&ce=1&s=1024x768
254905,Muine Bay Resort,Muine Bay Resort,Hotel,Resort,4.0,False,"Quarter 14, Mui Ne Ward",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.9214270686497,108.293614983559,2010,212,,14:30,12:00,,2600000 VND,2025,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/254905/0/c90e1fec9d040836fbb2e1b786eed678.jpg?ce=2&s=1024x768
108278,Anantara Mui Ne Resort,Anantara Mui Ne Resort,Hotel,Hotel,5.0,False,12A Nguyen Dinh Chieu ,Mui Ne,502082,Phan Thiet,16264,Vietnam,77117,10.941291809082031,108.19184875488281,2008,90,3,15:00,12:00,,2990000 VND,,,,,https://pix8.agoda.net/hotelImages/108278/-1/d1d6be58088b5dcd08a86a9d5b920d22.jpg?ce=0&s=1024x768
52137395,OSAKA BOUTIQUE PHAN THIET HOTEL,OSAKA BOUTIQUE PHAN THIET HOTEL,Hotel,Hotel,2.0,False,"A6-01 Khu Pho Bien Rang Dong, Phuong Phu Thuy, TP Phan Thiet, Tinh Binh Thuan",Phú Thủy,502081,Phan Thiet,16264,Vietnam,Vietnam,10.930270195007324,108.11206817626953,,1,,,,,1800000 VND,,,,,https://pix8.agoda.net/hotelImages/52137395/0/f4124a25ae21f38a8ce4bf7c3ef50ce4.jpg?ce=3&s=1024x768
46867956,APEC MANDALA Cham Bay Mui Ne,APEC MANDALA Cham Bay Mui Ne,NonHotel,Apartment/Flat,5.0,False,"Apec Mandala Cham Bay, DT 716 Xuan Thuy Road",Mui Ne,502082,Phan Thiet,16264,Vietnam,77118,11.002638,108.347946,,65,,15:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/46867956/0/122637fa7fcba8fad7a78b4371576184.jpg?ce=0&s=1024x768
64326129,Mana Mui Ne Beach Resort & Spa,Mana Mui Ne Beach Resort & Spa,Hotel,Resort,4.0,False,"20B Nguyen Dinh Chieu, Mui Ne Ward, Lam Dong Province, Vietnam",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.9437980651855,108.194808959961,2019,62,8,14:00,12:00,250000 VND,2000000 VND,,,,,https://pix8.agoda.net/hotelImages/64326129/-1/029ff5a973b283fd6c1afbb10a556047.jpg?ce=0&s=1024x768
262815,Lotus Village Resort - Muine,Lotus Village Resort - Muine,Hotel,Resort,3.5,False,"100 - 139D Nguyen Dinh Chieu Street, Ham Tien Ward, Mui Ne",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.9529762268066,108.215927124023,2011,56,,14:00,12:00,275000 VND,,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/262/262815/262815_14063017220020093265.jpg?ca=2&ce=1&s=1024x768
45574441,Asteria Mui Ne Resort,Asteria Mui Ne Resort,Hotel,Resort,5.0,False,Quarter 5,Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.9511237588819,108.301368267484,2023,345,6,15:00,12:00,,,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/45574441/-1/926c9cd66b1caffb4e476876a16c50d5.jpg?ce=0&s=1024x768
83381718,Peace Home Boutique Hotel ,Peace Home Boutique Hotel ,Hotel,Hotel,3.0,False,"W4H7+XXP, Ph  Thuỷ, Th nh phố Phan Thiết, B nh Thuận",Phú Thủy,502081,Phan Thiet,16264,Vietnam,77000,10.929962,108.11495,2026,40,7,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/83381718/0/e50c0264d1fd02e060c1751d576802ca.jpg?ce=3&s=1024x768
64239645,Coco Cottage Beachfront Resort,Coco Cottage Beachfront Resort,Hotel,Resort,4.0,False,"No. 48, Nguyen Dinh Chieu, Ham Tien Ward, Vietnam",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.946918487548828,108.20112609863281,,1,,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/64239645/0/ad9701f139136605094d2c08a8520c39.jpg?ce=2&s=1024x768
55960451,Apec Mandala Mũi Né - Topview Hotels & Apartment,Apec Mandala Mũi Né - Topview Hotels & Apartment,Hotel,Hotel,5.0,False,DT716,Mui Ne,502082,Phan Thiet,16264,Vietnam,770000,11.00221061706543,108.34886169433594,2023,1000,25,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/55960451/0/8379a8335ffdeec72a7f053dc5014ea8.jpeg?ce=0&s=1024x768
42062234,Tiffany Hotel & Restaurant,Tiffany Hotel & Restaurant,Hotel,Hotel,3.0,False,"D3 79-80, Phu Thuy Ward, Phan Thiet City, Binh Thuan, Vietnam",Phú Thủy,502081,Phan Thiet,16264,Vietnam,,10.93047046661377,108.12078857421875,,25,,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/42062234/-1/cf4a2b3846e127142b4e4d6cb894146c.jpg?ce=0&s=1024x768
49020458,Lavender Mui Ne Hotel,Lavender Mui Ne Hotel,Hotel,Hotel,3.0,False,"17 Block B Area 1 Ham Tien, Mũi Né, Vi&#234;̣t Nam ",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,10.954924,108.215385,,1,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/49020458/0/4c07c9698a29c65108f666cbf531c4a6.jpeg?ce=0&s=1024x768
337919,Sailing Club Resort Mui Ne,Sailing Club Resort Mui Ne,Hotel,Resort,4.0,False,"24 Nguyen Dinh Chieu St., Ham Tien, Mui Ne",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.9442939758301,108.196060180664,2002,30,,14:00,12:00,1100000 VND,2970000 VND,2024,Booked once today,,,https://pix8.agoda.net/hotelImages/337919/0/55282573df38cb5842f7f143821c7e9d.jpg?ce=3&s=1024x768
185968,TTC Hotel - Phan Thiet,TTC Hotel - Phan Thiet,Hotel,Hotel,4.0,False,"Doi Duong area, 213 Le Loi street, Phan Thiet ward,  Lam Dong province, Vietnam ",Phú Thủy,502081,Phan Thiet,16264,Vietnam,800000,10.925790786743164,108.11473846435547,2010,180,14,14:00,12:00,180000 VND,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/185968/0/7d91fc87d88d42a84c3e374806c793e4.jpg?ce=3&s=1024x768
39594846,T'H Homestay,T'H Homestay,NonHotel,Homestay,3.5,False,"43 Nguyễn Đình Chiểu, Phường Hàm Tiến",Mui Ne,502082,Phan Thiet,16264,Vietnam,,10.944707870483398,108.19596862792969,,,,14:00,12:00,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/431002881.jpg?k=4c55aa863c4307f9f6fc6db66b389dd4f7c15ec8d92b4882df7a08daccddb33c&o=
400981,Hai Yen Family Resort,Hai Yen Family Resort,Hotel,Hotel,3.0,False,"132 - Nguyễn Đ nh Chiểu, Khu phố H m Tiến 2",Mui Ne,502082,Phan Thiet,16264,Vietnam,0252,10.9550592334061,108.232144117355,,60,3,14:00,12:00,,2000000 VND,,,,,https://pix8.agoda.net/hotelImages/400/400981/400981_15062515080030818877.jpg?ca=4&ce=1&s=1024x768
47149373,Mandala Cham Bay Mui Ne Hotel & Apartment,Mandala Cham Bay Mui Ne Hotel & Apartment,Hotel,Hotel,5.0,False,"Xuan Thuy Road, Mui Ne Ward,  Phan Thiet City, Binh Thuan Province",Mui Ne,502082,Phan Thiet,16264,Vietnam,800000,11.00224781036377,108.3480224609375,,80,25,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/47149373/0/8db1189bc930b423ae7238c76e1c590e.png?ce=3&s=1024x768
92000481,Mandala Twilight Haven 5 Star ,Mandala Twilight Haven 5 Star ,Hotel,Hotel,5.0,False,"ĐT716, Mũi Né",Mui Ne,502082,Phan Thiet,16264,Vietnam,,11.0020895,108.34836,2026,109,29,15:00,12:00,150000 VND,,,,,,https://pix8.agoda.net/hotelImages/92000481/0/88e7359d208fb757a66e796ee31ebf8a.jpg?ce=3&s=1024x768
52020,Phu Hai Beach Resort & Spa Phan Thiet,Phu Hai Beach Resort & Spa Phan Thiet,Hotel,Resort,5.0,False,"Km 8, Nguyen Dinh Chieu Street, Hamlet 5",Phu Hai,57536,Phan Thiet,16264,Vietnam,800000,10.933955192565918,108.16874694824219,2001,112,1,15:00,12:00,290000 VND,3500000 VND,2025,,,,https://pix8.agoda.net/hotelImages/52020/0/87bbe28622c51ddc7a487d24a8222f85.png?ce=3&s=1024x768
1567551,9Station Hostel & Bar Phu Quoc                                                              ,9Station Hostel & Bar Phu Quoc                                                              ,Hotel,Hostel,3.0,False,"No. 3, Tran Hung Dao Street, 91",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,922200,10.2065305,103.9659051,2016,38,2,14:00,11:00,,150000 VND,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/1567551/0/73fbddb91b493f46df489e66ddc2ae15.png?ce=3&s=1024x768
