property_id,distance_to_beach_km,distance_to_center_km,airport_score,poi_score,transportation_score,nearby_place_name,nearby_place_type,nearby_distance_km,duration_minutes
22642078,0.04,0.0,5.0,7.8,6.6,Linh Son Co Tu,Monuments and Landmarks,1.01,
64639976,0.92,0.0,,,,Tram Y Te Phuong 2,Hospitals and Medical Facilities,0.35,
64639976,0.92,0.0,,,,The Small Mountain,"Mountains, Hills and Caves",0.45,
64639976,0.92,0.0,,,,Lang Co Ong,Monuments and Landmarks,0.46,
64639976,0.92,0.0,,,,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.46,
64639976,0.92,0.0,,,,Linh Son Co Tu,Monuments and Landmarks,0.46,
64639976,0.92,0.0,,,,Fruits Market,Supermarkets,0.47,
64639976,0.92,0.0,,,,Lighthouse,Famous Buildings,0.48,
64639976,0.92,0.0,,,,Vung Tau Light House,Things to do,0.49,
64639976,0.92,0.0,,,,Tao Phùng,"Mountains, Hills and Caves",0.5,
64639976,0.92,0.0,,,,Sao Việt,Entertainment,0.64,
11534281,0.22,0.0,9.1,10.0,7.5,Xom Luoi Seafood Market (Cho Xom Luoi),Shopping Centers and Areas,0.08,
11534281,0.22,0.0,9.1,10.0,7.5,Hon Ba Island,Monuments and Landmarks,0.12,
11534281,0.22,0.0,9.1,10.0,7.5,Vung Tau Ferry Terminal,Monuments and Landmarks,0.12,
11534281,0.22,0.0,9.1,10.0,7.5,Front Beach Park,"Botanical Gardens, and Public Parks",0.16,
11534281,0.22,0.0,9.1,10.0,7.5,Tran Hung Dao Park,"Botanical Gardens, and Public Parks",0.19,
11534281,0.22,0.0,9.1,10.0,7.5,Front Beach,Beaches,0.22,
11534281,0.22,0.0,9.1,10.0,7.5,Worldwide Arms Museum,Museums and Art Galleries,0.23,
11534281,0.22,0.0,9.1,10.0,7.5,Lotus Sea Tower,Famous Buildings,0.25,
11534281,0.22,0.0,9.1,10.0,7.5,New World,Hospitals and Medical Facilities,0.28,
11534281,0.22,0.0,9.1,10.0,7.5,Ba Ria - Vung Tau Children House,"Botanical Gardens, and Public Parks",0.32,
412707,0.24,0.0,9.3,9.5,8.5,Vietcombank,Banks and Currency Exchange,0.06,
412707,0.24,0.0,9.3,9.5,8.5,Ba Ria - Vung Tau Children House,"Botanical Gardens, and Public Parks",0.13,
412707,0.24,0.0,9.3,9.5,8.5,Quang Trung Park,"Botanical Gardens, and Public Parks",0.23,
412707,0.24,0.0,9.3,9.5,8.5,Front Beach,Beaches,0.24,
412707,0.24,0.0,9.3,9.5,8.5,Xuan Hoa Sport Gym,Fitness and Yoga Centers,0.26,
412707,0.24,0.0,9.3,9.5,8.5,Siêu thị Mỹ Nghệ,Supermarkets,0.27,
412707,0.24,0.0,9.3,9.5,8.5,Vịnh Bãi Trước,Natural Parks and Forests,0.28,
412707,0.24,0.0,9.3,9.5,8.5,New World,Hospitals and Medical Facilities,0.3,
412707,0.24,0.0,9.3,9.5,8.5,Đông Y,Hospitals and Medical Facilities,0.32,
412707,0.24,0.0,9.3,9.5,8.5,Trung Vuong Square,"Botanical Gardens, and Public Parks",0.35,
11024791,,,5.3,7.1,7.3,Anh Hospital,Hospitals and Medical Facilities,1.33,
11024791,,,5.3,7.1,7.3,Metro Cash & Carry Store,Supermarkets,1.8,
11024791,,,5.3,7.1,7.3,Đầm Mắm,"Rivers, Reservoirs, and Lakes",2.18,
11024791,,,5.3,7.1,7.3,Con Dao Port,Ports/Ferries,2.51,
11024791,,,5.3,7.1,7.3,Hồ Rạch Bà,"Rivers, Reservoirs, and Lakes",2.84,
11024791,,,5.3,7.1,7.3,Vịnh Cửa Lấp,Natural Parks and Forests,3.06,
11024791,,,5.3,7.1,7.3,Vịnh Sông Rinh,Natural Parks and Forests,3.1,
11024791,,,5.3,7.1,7.3,Dong Xuyen Church,Places of Worship,3.13,
11024791,,,5.3,7.1,7.3,Back beach,Beaches,3.75,
11024791,,,5.3,7.1,7.3,Thảo Tiên,Hospitals and Medical Facilities,4.28,
5262146,0.63,0.0,9.1,7.8,9.3,Vạn Phước Xuân,Hospitals and Medical Facilities,0.07,
5262146,0.63,0.0,9.1,7.8,9.3,Trung tâm Y tế Phường 3,Hospitals and Medical Facilities,0.27,
5262146,0.63,0.0,9.1,7.8,9.3,New World,Hospitals and Medical Facilities,0.29,
5262146,0.63,0.0,9.1,7.8,9.3,Tran Hung Dao Park,"Botanical Gardens, and Public Parks",0.37,
5262146,0.63,0.0,9.1,7.8,9.3,Cam,Supermarkets,0.4,
5262146,0.63,0.0,9.1,7.8,9.3,Sao Việt,Entertainment,0.46,
5262146,0.63,0.0,9.1,7.8,9.3,Vietcombank,Banks and Currency Exchange,0.5,
5262146,0.63,0.0,9.1,7.8,9.3,Winmart,Supermarkets,0.5,
5262146,0.63,0.0,9.1,7.8,9.3,Xom Luoi Seafood Market (Cho Xom Luoi),Shopping Centers and Areas,0.51,
5262146,0.63,0.0,9.1,7.8,9.3,Ba Ria - Vung Tau Children House,"Botanical Gardens, and Public Parks",0.52,
7394456,0.16,1.09,7.3,9.7,8.7,Arena Vungtau,Sports Venues,0.09,
7394456,0.16,1.09,7.3,9.7,8.7,Back beach,Beaches,0.16,
7394456,0.16,1.09,7.3,9.7,8.7,Lotte Mart Vung Tau,Shopping Centers and Areas,0.23,
7394456,0.16,1.09,7.3,9.7,8.7,Quán cơm Thảo Vy,Supermarkets,0.37,
7394456,0.16,1.09,7.3,9.7,8.7,White Rabbit Park Vung Tau,"Botanical Gardens, and Public Parks",0.38,
7394456,0.16,1.09,7.3,9.7,8.7,Lotte Mart,Supermarkets,0.48,
7394456,0.16,1.09,7.3,9.7,8.7,Bãi tắm Biển Đông,"Botanical Gardens, and Public Parks",0.56,
7394456,0.16,1.09,7.3,9.7,8.7,Đài liệt sĩ,"Botanical Gardens, and Public Parks",0.57,
7394456,0.16,1.09,7.3,9.7,8.7,Imperial Car Park,Parking,0.7,
7394456,0.16,1.09,7.3,9.7,8.7,Imperial Plaza Shopping Center,Shopping Centers and Areas,0.73,
39913715,,1.1,8.5,8.7,9.6,Lotte Mart,Supermarkets,0.22,
39913715,,1.1,8.5,8.7,9.6,Arena Vungtau,Sports Venues,0.35,
39913715,,1.1,8.5,8.7,9.6,Đài liệt sĩ,"Botanical Gardens, and Public Parks",0.36,
39913715,,1.1,8.5,8.7,9.6,Quán cơm Thảo Vy,Supermarkets,0.37,
39913715,,1.1,8.5,8.7,9.6,Lotte Mart Vung Tau,Shopping Centers and Areas,0.38,
39913715,,1.1,8.5,8.7,9.6,Back beach,Beaches,0.42,
39913715,,1.1,8.5,8.7,9.6,White Rabbit Park Vung Tau,"Botanical Gardens, and Public Parks",0.48,
39913715,,1.1,8.5,8.7,9.6,Bãi tắm Biển Đông,"Botanical Gardens, and Public Parks",0.7,
39913715,,1.1,8.5,8.7,9.6,Imperial Car Park,Parking,0.74,
39913715,,1.1,8.5,8.7,9.6,The Chill Garden,Bars,0.77,
6944885,,,10.0,7.5,6.6,View at port,Things to do,0.57,
6944885,,,10.0,7.5,6.6,Hòn Sụp,"Mountains, Hills and Caves",0.66,
6944885,,,10.0,7.5,6.6,Vũng Mây,"Mountains, Hills and Caves",0.91,
6944885,,,10.0,7.5,6.6,Mũi Gành Rái,Natural Parks and Forests,1.02,
6944885,,,10.0,7.5,6.6,The Old Artillery Field Sao Mai - Nui Lon,Monuments and Landmarks,1.16,
6944885,,,10.0,7.5,6.6,Quan Am Cac Pagoda,Places of Worship,1.2,
6944885,,,10.0,7.5,6.6,Statue of Mary,Monuments and Landmarks,1.21,
6944885,,,10.0,7.5,6.6,Y Đức,Hospitals and Medical Facilities,1.29,
6944885,,,10.0,7.5,6.6,Motorcycle parking,Parking,1.31,
6944885,,,10.0,7.5,6.6,Thanh Duc Me,Monuments and Landmarks,1.58,
1122450,0.49,0.82,8.5,7.6,9.8,Đài liệt sĩ,"Botanical Gardens, and Public Parks",0.14,
1122450,0.49,0.82,8.5,7.6,9.8,Lotte Mart,Supermarkets,0.19,
1122450,0.49,0.82,8.5,7.6,9.8,Quán cơm Thảo Vy,Supermarkets,0.24,
1122450,0.49,0.82,8.5,7.6,9.8,White Rabbit Park Vung Tau,"Botanical Gardens, and Public Parks",0.4,
1122450,0.49,0.82,8.5,7.6,9.8,Back beach,Beaches,0.49,
1122450,0.49,0.82,8.5,7.6,9.8,Arena Vungtau,Sports Venues,0.54,
1122450,0.49,0.82,8.5,7.6,9.8,Imperial Car Park,Parking,0.55,
1122450,0.49,0.82,8.5,7.6,9.8,Imperial Plaza,Famous Buildings,0.57,
1122450,0.49,0.82,8.5,7.6,9.8,Imperial Plaza Shopping Center,Shopping Centers and Areas,0.59,
1122450,0.49,0.82,8.5,7.6,9.8,Bãi tắm Biển Đông,"Botanical Gardens, and Public Parks",0.6,
32006799,0.31,1.78,8.5,8.1,7.6,Back beach,Beaches,0.31,
32006799,0.31,1.78,8.5,8.1,7.6,Lotte Mart Vung Tau,Shopping Centers and Areas,0.46,
32006799,0.31,1.78,8.5,8.1,7.6,Arena Vungtau,Sports Venues,0.64,
32006799,0.31,1.78,8.5,8.1,7.6,Lotte Mart,Supermarkets,0.87,
32006799,0.31,1.78,8.5,8.1,7.6,Vung Tau Paradise Park,Things to do,0.89,
32006799,0.31,1.78,8.5,8.1,7.6,The Chill Garden,Bars,0.9,
32006799,0.31,1.78,8.5,8.1,7.6,Vung Tau Stadium,Sports Venues,0.92,
32006799,0.31,1.78,8.5,8.1,7.6,Ba Ria Vung Tau Indoor Arena,Entertainment,0.94,
32006799,0.31,1.78,8.5,8.1,7.6,Quán cơm Thảo Vy,Supermarkets,1.01,
32006799,0.31,1.78,8.5,8.1,7.6,Đài liệt sĩ,"Botanical Gardens, and Public Parks",1.04,
230334,0.13,0.0,4.9,9.8,6.6,Back beach,Beaches,0.13,
230334,0.13,0.0,4.9,9.8,6.6,Đồi Con Heo,Things to do,0.18,
230334,0.13,0.0,4.9,9.8,6.6,Tuong Dai Chua Kito Vua,Monuments and Landmarks,0.47,
230334,0.13,0.0,4.9,9.8,6.6,Tao Phung Park,"Botanical Gardens, and Public Parks",0.6,
230334,0.13,0.0,4.9,9.8,6.6,Whale Temple,Places of Worship,0.6,
230334,0.13,0.0,4.9,9.8,6.6,Hon Ba Islet,Islands,0.65,
230334,0.13,0.0,4.9,9.8,6.6,Pineapple Beach,Beaches,0.71,
230334,0.13,0.0,4.9,9.8,6.6,Tram Y Te Phuong 2,Hospitals and Medical Facilities,0.72,
230334,0.13,0.0,4.9,9.8,6.6,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.89,
230334,0.13,0.0,4.9,9.8,6.6,Fruits Market,Supermarkets,0.95,
63295375,0.14,1.38,,,,Lotte Mart Vung Tau,Shopping Centers and Areas,0.04,
63295375,0.14,1.38,,,,Back beach,Beaches,0.14,
63295375,0.14,1.38,,,,Arena Vungtau,Sports Venues,0.22,
63295375,0.14,1.38,,,,Lotte Mart,Supermarkets,0.62,
63295375,0.14,1.38,,,,Quán cơm Thảo Vy,Supermarkets,0.62,
63295375,0.14,1.38,,,,White Rabbit Park Vung Tau,"Botanical Gardens, and Public Parks",0.64,
63295375,0.14,1.38,,,,Đài liệt sĩ,"Botanical Gardens, and Public Parks",0.75,
63295375,0.14,1.38,,,,Bãi tắm Biển Đông,"Botanical Gardens, and Public Parks",0.81,
63295375,0.14,1.38,,,,Imperial Car Park,Parking,0.96,
63295375,0.14,1.38,,,,The Chill Garden,Bars,0.97,
89090330,0.15,0.0,,,,Back beach,Beaches,0.15,
89090330,0.15,0.0,,,,Whale Temple,Places of Worship,0.28,
89090330,0.15,0.0,,,,Đồi Con Heo,Things to do,0.48,
89090330,0.15,0.0,,,,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.61,
89090330,0.15,0.0,,,,Tram Y Te Phuong 2,Hospitals and Medical Facilities,0.65,
89090330,0.15,0.0,,,,Fruits Market,Supermarkets,0.67,
89090330,0.15,0.0,,,,Tuong Dai Chua Kito Vua,Monuments and Landmarks,0.75,
89090330,0.15,0.0,,,,Tao Phung Park,"Botanical Gardens, and Public Parks",0.91,
89090330,0.15,0.0,,,,Linh Son Co Tu,Monuments and Landmarks,0.93,
89090330,0.15,0.0,,,,Hon Ba Islet,Islands,0.94,
87013541,0.34,0.0,,,,Back beach,Beaches,0.34,
87013541,0.34,0.0,,,,Fruits Market,Supermarkets,0.35,
87013541,0.34,0.0,,,,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.35,
87013541,0.34,0.0,,,,Whale Temple,Places of Worship,0.4,
87013541,0.34,0.0,,,,The Vung Tau War Heroes Shrine,Monuments and Landmarks,0.47,
87013541,0.34,0.0,,,,Linh Son Co Tu,Monuments and Landmarks,0.55,
87013541,0.34,0.0,,,,Lang Co Ong,Monuments and Landmarks,0.65,
87013541,0.34,0.0,,,,Sao Việt,Entertainment,0.72,
87013541,0.34,0.0,,,,Vungtau Beach Club,Entertainment,0.8,
87013541,0.34,0.0,,,,Imperial Plaza,Famous Buildings,0.84,
73212695,0.41,0.0,,,,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.31,
73212695,0.41,0.0,,,,Fruits Market,Supermarkets,0.31,
73212695,0.41,0.0,,,,Whale Temple,Places of Worship,0.35,
73212695,0.41,0.0,,,,Back beach,Beaches,0.41,
73212695,0.41,0.0,,,,The Vung Tau War Heroes Shrine,Monuments and Landmarks,0.52,
73212695,0.41,0.0,,,,Linh Son Co Tu,Monuments and Landmarks,0.54,
73212695,0.41,0.0,,,,Lang Co Ong,Monuments and Landmarks,0.64,
73212695,0.41,0.0,,,,Sao Việt,Entertainment,0.72,
73212695,0.41,0.0,,,,Vungtau Beach Club,Entertainment,0.86,
73212695,0.41,0.0,,,,Tram Y Te Phuong 2,Hospitals and Medical Facilities,0.89,
59301526,0.51,0.0,6.5,8.4,8.3,Fruits Market,Supermarkets,0.18,
59301526,0.51,0.0,6.5,8.4,8.3,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.18,
59301526,0.51,0.0,6.5,8.4,8.3,Whale Temple,Places of Worship,0.39,
59301526,0.51,0.0,6.5,8.4,8.3,Linh Son Co Tu,Monuments and Landmarks,0.41,
59301526,0.51,0.0,6.5,8.4,8.3,Lang Co Ong,Monuments and Landmarks,0.51,
59301526,0.51,0.0,6.5,8.4,8.3,Back beach,Beaches,0.51,
59301526,0.51,0.0,6.5,8.4,8.3,The Vung Tau War Heroes Shrine,Monuments and Landmarks,0.57,
59301526,0.51,0.0,6.5,8.4,8.3,Sao Việt,Entertainment,0.61,
59301526,0.51,0.0,6.5,8.4,8.3,Tram Y Te Phuong 2,Hospitals and Medical Facilities,0.79,
59301526,0.51,0.0,6.5,8.4,8.3,Vungtau Beach Club,Entertainment,0.97,
6363024,,,4.3,7.3,6.6,Hamptons Plaza Ho Tram,Shopping Centers and Areas,0.63,
6363024,,,4.3,7.3,6.6,Hamptons Pier,Ports/Ferries,0.72,
6363024,,,4.3,7.3,6.6,110 K p. Pax to pitch up ur tent,Camping and Outdoors,2.62,
6363024,,,4.3,7.3,6.6,Khu du lịch Gió Biển,"Botanical Gardens, and Public Parks",4.56,
6363024,,,4.3,7.3,6.6,Núi Kho,"Mountains, Hills and Caves",5.29,
6363024,,,4.3,7.3,6.6,Núi Le,"Mountains, Hills and Caves",5.5,
6363024,,,4.3,7.3,6.6,Núi Giữa,"Mountains, Hills and Caves",5.83,
6363024,,,4.3,7.3,6.6,Núi Mộ Ông,"Mountains, Hills and Caves",5.96,
6363024,,,4.3,7.3,6.6,Di tích Dốc Cây Cám,"Botanical Gardens, and Public Parks",6.42,
6363024,,,4.3,7.3,6.6,Trạm Y tế xã Lộc An,Hospitals and Medical Facilities,6.43,
444262,0.56,0.0,6.5,8.5,7.7,Nhà Thuốc Khánh Hậu,Hospitals and Medical Facilities,0.07,
